wave_id,step,truth_definition,respondent,n_perceived_groups,n_actual_groups,nmi,ari,n_agents_placed,n_expected,n_fail_safe
pre,1800,observed_interaction_recent_louvain_communities,Maria Lopez,2,8,0.182809,0.035662,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Mei Lin,3,8,0.308206,0.033457,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Rajiv Patel,3,8,0.239433,0.021512,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Ryan Park,2,8,0.247289,0.112117,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Sam Moore,2,8,0.223409,0.023191,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Tamara Taylor,3,8,0.315588,0.057600,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Tom Moreno,2,8,0.308641,0.169093,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Wolfgang Schulz,3,8,0.196899,-0.010940,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Yuriko Yamamoto,3,8,0.303232,0.072151,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,__overall__,2.520000,8,0.255877,0.051209,25.000000,25,25
post,3300,observed_interaction_louvain_communities,Abigail Chen,5,7,0.344533,0.078947,25,25,0
post,3300,observed_interaction_louvain_communities,Adam Smith,4,7,0.270801,-0.012808,25,25,0
post,3300,observed_interaction_louvain_communities,Arthur Burton,6,7,0.385145,0.039169,25,25,0
post,3300,observed_interaction_louvain_communities,Ayesha Khan,3,7,0.391333,0.154613,25,25,0
post,3300,observed_interaction_louvain_communities,Carlos Gomez,5,7,0.349093,0.035088,25,25,0
post,3300,observed_interaction_louvain_communities,Carmen Ortiz,2,7,0.350825,0.145985,25,25,0
post,3300,observed_interaction_louvain_communities,Eddy Lin,3,7,0.300853,0.105452,25,25,0
post,3300,observed_interaction_louvain_communities,Francisco Lopez,3,7,0.376969,0.113689,25,25,0
post,3300,observed_interaction_louvain_communities,Giorgio Rossi,2,7,0.105806,-0.039501,25,25,0
post,3300,observed_interaction_louvain_communities,Hailey Johnson,4,7,0.310261,0.053827,25,25,0
post,3300,observed_interaction_louvain_communities,Isabella Rodriguez,3,7,0.250892,0.041329,25,25,0
post,3300,observed_interaction_louvain_communities,Jane Moreno,4,7,0.385444,0.153347,25,25,0
post,3300,observed_interaction_louvain_communities,Jennifer Moore,7,7,0.350301,-0.049488,25,25,0
post,3300,observed_interaction_louvain_communities,John Lin,5,7,0.383987,0.074353,25,25,0
post,3300,observed_interaction_louvain_communities,Klaus Mueller,3,7,0.139862,-0.049139,25,25,0
post,3300,observed_interaction_louvain_communities,Latoya Williams,4,7,0.383503,0.158957,25,25,0
post,3300,observed_interaction_louvain_communities,Maria Lopez,3,7,0.213730,0.006276,25,25,0
post,3300,observed_interaction_louvain_communities,Mei Lin,2,7,0.153403,0.022978,25,25,0
post,3300,observed_interaction_louvain_communities,Rajiv Patel,3,7,0.259169,0.064838,25,25,0
post,3300,observed_interaction_louvain_communities,Ryan Park,4,7,0.262344,0.025222,25,25,0
post,3300,observed_interaction_louvain_communities,Sam Moore,2,7,0.086738,-0.043063,25,25,0
post,3300,observed_interaction_louvain_communities,Tamara Taylor,2,7,0.088169,-0.052495,25,25,0
post,3300,observed_interaction_louvain_communities,Tom Moreno,2,7,0.169385,-0.025818,25,25,0
post,3300,observed_interaction_louvain_communities,Wolfgang Schulz,2,7,0.125942,0.000000,25,25,0
post,3300,observed_interaction_louvain_communities,Yuriko Yamamoto,2,7,0.202505,0.054815,25,25,0
post,3300,observed_interaction_louvain_communities,__overall__,3.400000,7,0.265640,0.042263,25.000000,25,0
post,3300,observed_interaction_recent_louvain_communities,Abigail Chen,5,7,0.239692,-0.057143,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Adam Smith,4,7,0.335327,0.096774,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Arthur Burton,6,7,0.451049,0.100478,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Ayesha Khan,3,7,0.227171,-0.047273,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Carlos Gomez,5,7,0.299301,0.000000,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Carmen Ortiz,2,7,0.229417,0.102857,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Eddy Lin,3,7,0.193736,0.000000,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Francisco Lopez,3,7,0.286154,0.022801,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Giorgio Rossi,2,7,0.148075,0.026144,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Hailey Johnson,4,7,0.324752,0.046296,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Isabella Rodriguez,3,7,0.289031,0.076336,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Jane Moreno,4,7,0.265797,-0.027668,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Jennifer Moore,7,7,0.396483,0.042105,25,25,0
post,3300,observed_interaction_recent_louvain_communities,John Lin,5,7,0.380011,0.077670,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Klaus Mueller,3,7,0.156172,-0.026846,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Latoya Williams,4,7,0.284655,0.009259,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Maria Lopez,3,7,0.209898,0.032520,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Mei Lin,2,7,0.134257,-0.020270,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Rajiv Patel,3,7,0.308778,0.112727,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Ryan Park,4,7,0.328443,0.074236,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Sam Moore,2,7,0.064514,-0.076433,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Tamara Taylor,2,7,0.106349,-0.052288,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Tom Moreno,2,7,0.200720,0.053571,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Wolfgang Schulz,2,7,0.136721,-0.006667,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Yuriko Yamamoto,2,7,0.160293,0.054455,25,25,0
post,3300,observed_interaction_recent_louvain_communities,__overall__,3.400000,7,0.246272,0.024546,25.000000,25,0
