wave_id,step,truth_definition,respondent,n_perceived_groups,n_actual_groups,nmi,ari,n_agents_placed,n_expected,n_fail_safe
pre,1800,observed_interaction_recent_louvain_communities,Maria Lopez,2,8,0.182809,0.035662,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Mei Lin,3,8,0.308206,0.033457,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Rajiv Patel,3,8,0.239433,0.021512,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Ryan Park,2,8,0.247289,0.112117,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Sam Moore,2,8,0.223409,0.023191,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Tamara Taylor,3,8,0.315588,0.057600,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Tom Moreno,2,8,0.308641,0.169093,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Wolfgang Schulz,3,8,0.196899,-0.010940,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Yuriko Yamamoto,3,8,0.303232,0.072151,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,__overall__,2.520000,8,0.255877,0.051209,25.000000,25,25
post,3300,observed_interaction_louvain_communities,Abigail Chen,5,7,0.339788,0.050781,25,25,0
post,3300,observed_interaction_louvain_communities,Adam Smith,3,7,0.252694,0.089005,25,25,0
post,3300,observed_interaction_louvain_communities,Arthur Burton,2,7,0.173598,0.036199,25,25,0
post,3300,observed_interaction_louvain_communities,Ayesha Khan,2,7,0.197089,0.011494,25,25,0
post,3300,observed_interaction_louvain_communities,Carlos Gomez,3,7,0.357837,0.131148,25,25,0
post,3300,observed_interaction_louvain_communities,Carmen Ortiz,4,7,0.297590,0.051813,25,25,0
post,3300,observed_interaction_louvain_communities,Eddy Lin,2,7,0.104150,-0.040000,25,25,0
post,3300,observed_interaction_louvain_communities,Francisco Lopez,7,7,0.496445,0.122881,25,25,0
post,3300,observed_interaction_louvain_communities,Giorgio Rossi,2,7,0.202239,0.048193,25,25,0
post,3300,observed_interaction_louvain_communities,Hailey Johnson,4,7,0.500941,0.239583,25,25,0
post,3300,observed_interaction_louvain_communities,Isabella Rodriguez,7,7,0.371084,-0.008000,25,25,0
post,3300,observed_interaction_louvain_communities,Jane Moreno,2,7,0.125496,-0.018100,25,25,0
post,3300,observed_interaction_louvain_communities,Jennifer Moore,2,7,0.148291,-0.012048,25,25,0
post,3300,observed_interaction_louvain_communities,John Lin,3,7,0.293051,0.090278,25,25,0
post,3300,observed_interaction_louvain_communities,Klaus Mueller,4,7,0.299291,0.011976,25,25,0
post,3300,observed_interaction_louvain_communities,Latoya Williams,5,7,0.365319,0.040000,25,25,0
post,3300,observed_interaction_louvain_communities,Maria Lopez,2,7,0.148291,-0.012048,25,25,0
post,3300,observed_interaction_louvain_communities,Mei Lin,2,7,0.125496,-0.018100,25,25,0
post,3300,observed_interaction_louvain_communities,Rajiv Patel,7,7,0.378621,-0.004237,25,25,0
post,3300,observed_interaction_louvain_communities,Ryan Park,6,7,0.438918,0.148387,25,25,0
post,3300,observed_interaction_louvain_communities,Sam Moore,4,7,0.269272,0.021277,25,25,0
post,3300,observed_interaction_louvain_communities,Tamara Taylor,2,7,0.160080,-0.018100,25,25,0
post,3300,observed_interaction_louvain_communities,Tom Moreno,2,7,0.461815,0.240964,25,25,0
post,3300,observed_interaction_louvain_communities,Wolfgang Schulz,3,7,0.153409,-0.037915,25,25,0
post,3300,observed_interaction_louvain_communities,Yuriko Yamamoto,5,7,0.332374,-0.003846,25,25,0
post,3300,observed_interaction_louvain_communities,__overall__,3.600000,7,0.279727,0.046463,25.000000,25,0
post,3300,observed_interaction_recent_louvain_communities,Abigail Chen,5,8,0.384749,0.064953,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Adam Smith,3,8,0.229416,0.013982,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Arthur Burton,2,8,0.199574,0.036548,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Ayesha Khan,2,8,0.188092,0.008760,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Carlos Gomez,3,8,0.299911,0.053525,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Carmen Ortiz,4,8,0.389460,0.101425,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Eddy Lin,2,8,0.096510,-0.040000,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Francisco Lopez,7,8,0.463525,0.063592,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Giorgio Rossi,2,8,0.157747,-0.001931,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Hailey Johnson,4,8,0.503614,0.206840,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Isabella Rodriguez,7,8,0.382198,-0.015748,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Jane Moreno,2,8,0.151939,-0.017731,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Jennifer Moore,2,8,0.184754,0.034283,25,25,0
post,3300,observed_interaction_recent_louvain_communities,John Lin,3,8,0.230703,0.021649,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Klaus Mueller,4,8,0.298768,0.018792,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Latoya Williams,5,8,0.331464,-0.015748,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Maria Lopez,2,8,0.146796,-0.001931,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Mei Lin,2,8,0.151939,-0.017731,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Rajiv Patel,7,8,0.420590,0.013651,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Ryan Park,6,8,0.382372,0.040921,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Sam Moore,4,8,0.330937,0.053827,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Tamara Taylor,2,8,0.151939,-0.017731,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Tom Moreno,2,8,0.314684,0.130855,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Wolfgang Schulz,3,8,0.186615,-0.036539,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Yuriko Yamamoto,5,8,0.310918,-0.034875,25,25,0
post,3300,observed_interaction_recent_louvain_communities,__overall__,3.600000,8,0.275569,0.026545,25.000000,25,0
