wave_id,step,truth_definition,respondent,n_perceived_groups,n_actual_groups,nmi,ari,n_agents_placed,n_expected,n_fail_safe
pre,1800,observed_interaction_recent_louvain_communities,Maria Lopez,2,8,0.182809,0.035662,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Mei Lin,3,8,0.308206,0.033457,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Rajiv Patel,3,8,0.239433,0.021512,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Ryan Park,2,8,0.247289,0.112117,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Sam Moore,2,8,0.223409,0.023191,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Tamara Taylor,3,8,0.315588,0.057600,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Tom Moreno,2,8,0.308641,0.169093,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Wolfgang Schulz,3,8,0.196899,-0.010940,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,Yuriko Yamamoto,3,8,0.303232,0.072151,25,25,0
pre,1800,observed_interaction_recent_louvain_communities,__overall__,2.520000,8,0.255877,0.051209,25.000000,25,25
post,3300,observed_interaction_louvain_communities,Abigail Chen,5,6,0.380688,0.102317,25,25,0
post,3300,observed_interaction_louvain_communities,Adam Smith,4,6,0.206961,-0.009122,25,25,0
post,3300,observed_interaction_louvain_communities,Arthur Burton,2,6,0.166882,0.026150,25,25,0
post,3300,observed_interaction_louvain_communities,Ayesha Khan,4,6,0.224328,0.006936,25,25,0
post,3300,observed_interaction_louvain_communities,Carlos Gomez,4,6,0.259229,0.012027,25,25,0
post,3300,observed_interaction_louvain_communities,Carmen Ortiz,7,6,0.328395,-0.031390,25,25,0
post,3300,observed_interaction_louvain_communities,Eddy Lin,3,6,0.180648,-0.053590,25,25,0
post,3300,observed_interaction_louvain_communities,Francisco Lopez,5,6,0.457047,0.193103,25,25,0
post,3300,observed_interaction_louvain_communities,Giorgio Rossi,4,6,0.248385,-0.027273,25,25,0
post,3300,observed_interaction_louvain_communities,Hailey Johnson,2,6,0.358217,0.212532,25,25,0
post,3300,observed_interaction_louvain_communities,Isabella Rodriguez,4,6,0.258024,-0.009091,25,25,0
post,3300,observed_interaction_louvain_communities,Jane Moreno,4,6,0.262781,0.028777,25,25,0
post,3300,observed_interaction_louvain_communities,Jennifer Moore,4,6,0.217193,-0.023921,25,25,0
post,3300,observed_interaction_louvain_communities,John Lin,3,6,0.194266,0.001110,25,25,0
post,3300,observed_interaction_louvain_communities,Klaus Mueller,6,6,0.307989,-0.025105,25,25,0
post,3300,observed_interaction_louvain_communities,Latoya Williams,3,6,0.453956,0.258585,25,25,0
post,3300,observed_interaction_louvain_communities,Maria Lopez,3,6,0.170265,-0.032186,25,25,0
post,3300,observed_interaction_louvain_communities,Mei Lin,2,6,0.058637,-0.055005,25,25,0
post,3300,observed_interaction_louvain_communities,Rajiv Patel,2,6,0.362104,0.172577,25,25,0
post,3300,observed_interaction_louvain_communities,Ryan Park,5,6,0.388317,0.096612,25,25,0
post,3300,observed_interaction_louvain_communities,Sam Moore,3,6,0.170265,-0.032186,25,25,0
post,3300,observed_interaction_louvain_communities,Tamara Taylor,2,6,0.197077,0.000000,25,25,0
post,3300,observed_interaction_louvain_communities,Tom Moreno,2,6,0.064010,-0.063830,25,25,0
post,3300,observed_interaction_louvain_communities,Wolfgang Schulz,3,6,0.197373,0.007897,25,25,0
post,3300,observed_interaction_louvain_communities,Yuriko Yamamoto,2,6,0.047593,-0.016427,25,25,0
post,3300,observed_interaction_louvain_communities,__overall__,3.520000,6,0.246425,0.029580,25.000000,25,0
post,3300,observed_interaction_recent_louvain_communities,Abigail Chen,5,8,0.348237,0.024192,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Adam Smith,4,8,0.282856,0.001884,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Arthur Burton,2,8,0.207762,0.044888,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Ayesha Khan,4,8,0.243483,-0.032224,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Carlos Gomez,4,8,0.284588,-0.012254,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Carmen Ortiz,7,8,0.389313,-0.032054,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Eddy Lin,3,8,0.164644,-0.082171,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Francisco Lopez,5,8,0.427435,0.128676,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Giorgio Rossi,4,8,0.252451,-0.042654,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Hailey Johnson,2,8,0.375144,0.248294,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Isabella Rodriguez,4,8,0.252451,-0.042654,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Jane Moreno,4,8,0.324998,0.034941,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Jennifer Moore,4,8,0.288781,-0.015904,25,25,0
post,3300,observed_interaction_recent_louvain_communities,John Lin,3,8,0.212269,-0.019068,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Klaus Mueller,6,8,0.394015,0.027716,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Latoya Williams,3,8,0.389313,0.188372,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Maria Lopez,3,8,0.252115,-0.001941,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Mei Lin,2,8,0.158871,-0.009303,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Rajiv Patel,2,8,0.388325,0.200514,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Ryan Park,5,8,0.403514,0.062623,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Sam Moore,3,8,0.252115,-0.001941,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Tamara Taylor,2,8,0.133496,-0.046667,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Tom Moreno,2,8,0.067000,-0.044585,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Wolfgang Schulz,3,8,0.306888,0.032887,25,25,0
post,3300,observed_interaction_recent_louvain_communities,Yuriko Yamamoto,2,8,0.159952,0.034227,25,25,0
post,3300,observed_interaction_recent_louvain_communities,__overall__,3.520000,8,0.278401,0.025832,25.000000,25,0
