wave_id,step,truth_definition,respondent,actual_top_broker,actual_top_betweenness,perceived_rank_of_actual_top_broker,bridge_top1_hit,bridge_top3_hit,bridge_mean_abs_rank_error,n_ranked,n_expected,n_fail_safe
pre,1800,observed_interaction_recent_betweenness_rank,Jennifer Moore,Eddy Lin,0.097274,7,0,0,5.440000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,John Lin,Eddy Lin,0.097274,11,0,0,5.840000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Klaus Mueller,Eddy Lin,0.097274,19,0,0,8.080000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Latoya Williams,Eddy Lin,0.097274,11,0,0,6.320000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Maria Lopez,Eddy Lin,0.097274,15,0,0,8.400000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Mei Lin,Eddy Lin,0.097274,5,0,0,5.760000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Rajiv Patel,Eddy Lin,0.097274,16,0,0,7.520000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Ryan Park,Eddy Lin,0.097274,14,0,0,6.880000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Sam Moore,Eddy Lin,0.097274,4,0,0,5.200000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Tamara Taylor,Eddy Lin,0.097274,15,0,0,9.360000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Tom Moreno,Eddy Lin,0.097274,19,0,0,6.240000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Wolfgang Schulz,Eddy Lin,0.097274,19,0,0,6.880000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Yuriko Yamamoto,Eddy Lin,0.097274,21,0,0,7.760000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,__overall__,Eddy Lin,0.097274,11.120000,0.040000,0.120000,6.601600,25.000000,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Abigail Chen,Sam Moore,0.145501,21,0,0,10.240000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Adam Smith,Sam Moore,0.145501,10,0,0,7.280000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Arthur Burton,Sam Moore,0.145501,22,0,0,8.000000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Ayesha Khan,Sam Moore,0.145501,22,0,0,7.600000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Carlos Gomez,Sam Moore,0.145501,4,0,0,8.000000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Carmen Ortiz,Sam Moore,0.145501,2,0,1,8.240000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Eddy Lin,Sam Moore,0.145501,2,0,1,6.720000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Francisco Lopez,Sam Moore,0.145501,8,0,0,7.200000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Giorgio Rossi,Sam Moore,0.145501,17,0,0,8.240000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Hailey Johnson,Sam Moore,0.145501,22,0,0,7.840000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Isabella Rodriguez,Sam Moore,0.145501,2,0,1,8.480000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Jane Moreno,Sam Moore,0.145501,6,0,0,7.920000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Jennifer Moore,Sam Moore,0.145501,12,0,0,8.000000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,John Lin,Sam Moore,0.145501,23,0,0,7.840000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Klaus Mueller,Sam Moore,0.145501,18,0,0,6.320000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Latoya Williams,Sam Moore,0.145501,21,0,0,8.080000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Maria Lopez,Sam Moore,0.145501,16,0,0,8.240000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Mei Lin,Sam Moore,0.145501,11,0,0,7.760000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Rajiv Patel,Sam Moore,0.145501,20,0,0,8.240000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Ryan Park,Sam Moore,0.145501,21,0,0,8.320000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Sam Moore,Sam Moore,0.145501,2,0,1,6.400000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Tamara Taylor,Sam Moore,0.145501,25,0,0,9.120000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Tom Moreno,Sam Moore,0.145501,19,0,0,8.240000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Wolfgang Schulz,Sam Moore,0.145501,16,0,0,9.920000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Yuriko Yamamoto,Sam Moore,0.145501,5,0,0,6.320000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,__overall__,Sam Moore,0.145501,13.880000,0.000000,0.160000,7.942400,25.000000,25,0
post,3000,observed_interaction_recent_betweenness_rank,Abigail Chen,Ryan Park,0.222101,20,0,0,10.320000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Adam Smith,Ryan Park,0.222101,8,0,0,7.440000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Arthur Burton,Ryan Park,0.222101,18,0,0,8.000000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Ayesha Khan,Ryan Park,0.222101,16,0,0,8.240000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Carlos Gomez,Ryan Park,0.222101,22,0,0,7.520000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Carmen Ortiz,Ryan Park,0.222101,20,0,0,9.360000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Eddy Lin,Ryan Park,0.222101,16,0,0,7.920000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Francisco Lopez,Ryan Park,0.222101,14,0,0,8.400000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Giorgio Rossi,Ryan Park,0.222101,3,0,1,8.160000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Hailey Johnson,Ryan Park,0.222101,6,0,0,8.160000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Isabella Rodriguez,Ryan Park,0.222101,10,0,0,8.640000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Jane Moreno,Ryan Park,0.222101,24,0,0,8.480000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Jennifer Moore,Ryan Park,0.222101,20,0,0,8.720000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,John Lin,Ryan Park,0.222101,3,0,1,8.480000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Klaus Mueller,Ryan Park,0.222101,7,0,0,7.680000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Latoya Williams,Ryan Park,0.222101,20,0,0,8.800000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Maria Lopez,Ryan Park,0.222101,17,0,0,8.640000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Mei Lin,Ryan Park,0.222101,15,0,0,7.680000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Rajiv Patel,Ryan Park,0.222101,4,0,0,7.680000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Ryan Park,Ryan Park,0.222101,1,1,1,6.560000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Sam Moore,Ryan Park,0.222101,12,0,0,8.320000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Tamara Taylor,Ryan Park,0.222101,8,0,0,9.280000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Tom Moreno,Ryan Park,0.222101,5,0,0,9.040000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Wolfgang Schulz,Ryan Park,0.222101,15,0,0,9.840000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Yuriko Yamamoto,Ryan Park,0.222101,4,0,0,6.320000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,__overall__,Ryan Park,0.222101,12.320000,0.040000,0.120000,8.307200,25.000000,25,0
