wave_id,step,truth_definition,respondent,actual_top_broker,actual_top_betweenness,perceived_rank_of_actual_top_broker,bridge_top1_hit,bridge_top3_hit,bridge_mean_abs_rank_error,n_ranked,n_expected,n_fail_safe
pre,1800,observed_interaction_recent_betweenness_rank,Jennifer Moore,Eddy Lin,0.097274,7,0,0,5.440000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,John Lin,Eddy Lin,0.097274,11,0,0,5.840000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Klaus Mueller,Eddy Lin,0.097274,19,0,0,8.080000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Latoya Williams,Eddy Lin,0.097274,11,0,0,6.320000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Maria Lopez,Eddy Lin,0.097274,15,0,0,8.400000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Mei Lin,Eddy Lin,0.097274,5,0,0,5.760000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Rajiv Patel,Eddy Lin,0.097274,16,0,0,7.520000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Ryan Park,Eddy Lin,0.097274,14,0,0,6.880000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Sam Moore,Eddy Lin,0.097274,4,0,0,5.200000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Tamara Taylor,Eddy Lin,0.097274,15,0,0,9.360000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Tom Moreno,Eddy Lin,0.097274,19,0,0,6.240000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Wolfgang Schulz,Eddy Lin,0.097274,19,0,0,6.880000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,Yuriko Yamamoto,Eddy Lin,0.097274,21,0,0,7.760000,25,25,0
pre,1800,observed_interaction_recent_betweenness_rank,__overall__,Eddy Lin,0.097274,11.120000,0.040000,0.120000,6.601600,25.000000,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Abigail Chen,Adam Smith,0.182491,5,0,0,8.400000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Adam Smith,Adam Smith,0.182491,1,1,1,7.200000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Arthur Burton,Adam Smith,0.182491,1,1,1,8.080000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Ayesha Khan,Adam Smith,0.182491,16,0,0,6.880000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Carlos Gomez,Adam Smith,0.182491,2,0,1,6.960000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Carmen Ortiz,Adam Smith,0.182491,2,0,1,7.680000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Eddy Lin,Adam Smith,0.182491,6,0,0,6.480000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Francisco Lopez,Adam Smith,0.182491,5,0,0,8.080000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Giorgio Rossi,Adam Smith,0.182491,2,0,1,7.360000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Hailey Johnson,Adam Smith,0.182491,11,0,0,8.080000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Isabella Rodriguez,Adam Smith,0.182491,4,0,0,6.480000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Jane Moreno,Adam Smith,0.182491,14,0,0,7.120000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Jennifer Moore,Adam Smith,0.182491,11,0,0,6.880000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,John Lin,Adam Smith,0.182491,1,1,1,7.600000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Klaus Mueller,Adam Smith,0.182491,3,0,1,7.280000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Latoya Williams,Adam Smith,0.182491,4,0,0,8.240000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Maria Lopez,Adam Smith,0.182491,11,0,0,9.040000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Mei Lin,Adam Smith,0.182491,18,0,0,7.440000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Rajiv Patel,Adam Smith,0.182491,10,0,0,8.240000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Ryan Park,Adam Smith,0.182491,1,1,1,7.280000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Sam Moore,Adam Smith,0.182491,4,0,0,6.720000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Tamara Taylor,Adam Smith,0.182491,5,0,0,9.840000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Tom Moreno,Adam Smith,0.182491,2,0,1,7.440000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Wolfgang Schulz,Adam Smith,0.182491,8,0,0,9.040000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,Yuriko Yamamoto,Adam Smith,0.182491,10,0,0,7.200000,25,25,0
post,3000,observed_interaction_cumulative_betweenness_rank,__overall__,Adam Smith,0.182491,6.280000,0.160000,0.360000,7.641600,25.000000,25,0
post,3000,observed_interaction_recent_betweenness_rank,Abigail Chen,Sam Moore,0.169384,22,0,0,7.360000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Adam Smith,Sam Moore,0.169384,8,0,0,6.640000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Arthur Burton,Sam Moore,0.169384,25,0,0,9.040000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Ayesha Khan,Sam Moore,0.169384,15,0,0,7.760000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Carlos Gomez,Sam Moore,0.169384,4,0,0,5.920000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Carmen Ortiz,Sam Moore,0.169384,20,0,0,8.080000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Eddy Lin,Sam Moore,0.169384,3,0,1,5.920000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Francisco Lopez,Sam Moore,0.169384,9,0,0,7.680000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Giorgio Rossi,Sam Moore,0.169384,12,0,0,7.440000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Hailey Johnson,Sam Moore,0.169384,4,0,0,6.320000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Isabella Rodriguez,Sam Moore,0.169384,2,0,1,4.960000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Jane Moreno,Sam Moore,0.169384,4,0,0,7.200000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Jennifer Moore,Sam Moore,0.169384,6,0,0,6.480000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,John Lin,Sam Moore,0.169384,19,0,0,8.160000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Klaus Mueller,Sam Moore,0.169384,17,0,0,8.000000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Latoya Williams,Sam Moore,0.169384,20,0,0,8.080000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Maria Lopez,Sam Moore,0.169384,25,0,0,7.760000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Mei Lin,Sam Moore,0.169384,3,0,1,6.880000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Rajiv Patel,Sam Moore,0.169384,16,0,0,7.760000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Ryan Park,Sam Moore,0.169384,6,0,0,7.280000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Sam Moore,Sam Moore,0.169384,2,0,1,4.960000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Tamara Taylor,Sam Moore,0.169384,24,0,0,9.200000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Tom Moreno,Sam Moore,0.169384,20,0,0,8.320000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Wolfgang Schulz,Sam Moore,0.169384,22,0,0,9.040000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,Yuriko Yamamoto,Sam Moore,0.169384,2,0,1,6.800000,25,25,0
post,3000,observed_interaction_recent_betweenness_rank,__overall__,Sam Moore,0.169384,12.400000,0.000000,0.200000,7.321600,25.000000,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Abigail Chen,Giorgio Rossi,0.136175,17,0,0,8.640000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Adam Smith,Giorgio Rossi,0.136175,5,0,0,6.560000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Arthur Burton,Giorgio Rossi,0.136175,5,0,0,6.640000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Ayesha Khan,Giorgio Rossi,0.136175,19,0,0,7.680000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Carlos Gomez,Giorgio Rossi,0.136175,15,0,0,7.760000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Carmen Ortiz,Giorgio Rossi,0.136175,5,0,0,6.320000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Eddy Lin,Giorgio Rossi,0.136175,20,0,0,5.840000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Francisco Lopez,Giorgio Rossi,0.136175,10,0,0,8.160000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Giorgio Rossi,Giorgio Rossi,0.136175,1,1,1,6.320000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Hailey Johnson,Giorgio Rossi,0.136175,19,0,0,8.640000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Isabella Rodriguez,Giorgio Rossi,0.136175,13,0,0,7.600000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Jane Moreno,Giorgio Rossi,0.136175,17,0,0,8.240000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Jennifer Moore,Giorgio Rossi,0.136175,8,0,0,7.840000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,John Lin,Giorgio Rossi,0.136175,22,0,0,7.200000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Klaus Mueller,Giorgio Rossi,0.136175,8,0,0,6.560000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Latoya Williams,Giorgio Rossi,0.136175,17,0,0,8.720000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Maria Lopez,Giorgio Rossi,0.136175,2,0,1,6.320000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Mei Lin,Giorgio Rossi,0.136175,17,0,0,8.560000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Rajiv Patel,Giorgio Rossi,0.136175,16,0,0,8.480000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Ryan Park,Giorgio Rossi,0.136175,12,0,0,7.520000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Sam Moore,Giorgio Rossi,0.136175,19,0,0,8.080000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Tamara Taylor,Giorgio Rossi,0.136175,14,0,0,8.320000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Tom Moreno,Giorgio Rossi,0.136175,23,0,0,7.200000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Wolfgang Schulz,Giorgio Rossi,0.136175,9,0,0,8.160000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,Yuriko Yamamoto,Giorgio Rossi,0.136175,2,0,1,4.640000,25,25,0
post_long,4200,observed_interaction_cumulative_betweenness_rank,__overall__,Giorgio Rossi,0.136175,12.600000,0.040000,0.120000,7.440000,25.000000,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Abigail Chen,Giorgio Rossi,0.388134,17,0,0,6.960000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Adam Smith,Giorgio Rossi,0.388134,5,0,0,7.040000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Arthur Burton,Giorgio Rossi,0.388134,5,0,0,6.640000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Ayesha Khan,Giorgio Rossi,0.388134,19,0,0,8.480000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Carlos Gomez,Giorgio Rossi,0.388134,15,0,0,8.880000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Carmen Ortiz,Giorgio Rossi,0.388134,5,0,0,7.200000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Eddy Lin,Giorgio Rossi,0.388134,20,0,0,8.080000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Francisco Lopez,Giorgio Rossi,0.388134,10,0,0,6.320000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Giorgio Rossi,Giorgio Rossi,0.388134,1,1,1,7.280000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Hailey Johnson,Giorgio Rossi,0.388134,19,0,0,8.560000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Isabella Rodriguez,Giorgio Rossi,0.388134,13,0,0,9.280000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Jane Moreno,Giorgio Rossi,0.388134,17,0,0,9.440000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Jennifer Moore,Giorgio Rossi,0.388134,8,0,0,7.920000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,John Lin,Giorgio Rossi,0.388134,22,0,0,7.200000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Klaus Mueller,Giorgio Rossi,0.388134,8,0,0,8.160000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Latoya Williams,Giorgio Rossi,0.388134,17,0,0,7.040000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Maria Lopez,Giorgio Rossi,0.388134,2,0,1,5.920000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Mei Lin,Giorgio Rossi,0.388134,17,0,0,9.200000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Rajiv Patel,Giorgio Rossi,0.388134,16,0,0,7.040000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Ryan Park,Giorgio Rossi,0.388134,12,0,0,7.120000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Sam Moore,Giorgio Rossi,0.388134,19,0,0,8.720000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Tamara Taylor,Giorgio Rossi,0.388134,14,0,0,9.440000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Tom Moreno,Giorgio Rossi,0.388134,23,0,0,7.520000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Wolfgang Schulz,Giorgio Rossi,0.388134,9,0,0,8.640000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,Yuriko Yamamoto,Giorgio Rossi,0.388134,2,0,1,5.920000,25,25,0
post_long,4200,observed_interaction_recent_betweenness_rank,__overall__,Giorgio Rossi,0.388134,12.600000,0.040000,0.120000,7.760000,25.000000,25,0
